GeneID	Chr	GeneName	Start	Stop	CodingLength	NTG.7_GeneCount	NTG.7_RPKM	NTG.8_GeneCount	NTG.8_RPKM	NTG.9_GeneCount	NTG.9_RPKM	NTG.10_GeneCount	NTG.10_RPKM	AD.16_GeneCount	AD.16_RPKM	AD.17_GeneCount	AD.17_RPKM	AD.18_GeneCount	AD.18_RPKM	AD.19_GeneCount	AD.19_RPKM	AD.20_GeneCount	AD.20_RPKM	AD.CP2.21_GeneCount	AD.CP2.21_RPKM	AD.CP2.22_GeneCount	AD.CP2.22_RPKM	AD.CP2.23_GeneCount	AD.CP2.23_RPKM	AD.CP2.24_GeneCount	AD.CP2.24_RPKM	AD.CP2.25_GeneCount	AD.CP2.25_RPKM
ENSMUSG00000100931	chr9	Gm28085	96027101	96040673	1137	47	0.379649352	26	0.262793961	39	0.340118298	35	0.272996401	37	0.309534394	38	0.325794369	38	0.263697878	48	0.436214196	45	0.352410423	37	0.310958936	53	0.445052334	38	0.346249112	48	0.332479362	44	0.395650061
ENSMUSG00000103507	chr9	RP23-269E5.10	96028624	96030850	2227	97	0.400206018	73	0.376870348	95	0.423171168	77	0.306765615	105	0.448666417	90	0.394120988	100	0.354446028	134	0.622000067	98	0.392002992	109	0.467901989	109	0.46750772	65	0.302514018	125	0.442242569	113	0.518996082
ENSMUSG00000041440	chr9	Gk5	96119362	96184608	8493	388	0.41990064	324	0.438749919	309	0.361038798	449	0.469207801	398	0.446087718	306	0.351488734	467	0.43418011	369	0.449277769	437	0.458508798	413	0.465030433	434	0.488264274	323	0.394309825	436	0.40461311	321	0.386717298
ENSMUSG00000032411	chr9	Tfdp2	96196275	96323646	14029	3676	2.408490287	2906	2.382441439	3384	2.393758509	4150	2.625557691	4245	2.880510575	3500	2.433955384	4405	2.479439649	3369	2.483385605	3713	2.358553713	3555	2.42340229	3692	2.514672872	3119	2.305181029	4547	2.55465937	3708	2.704474414
ENSMUSG00000103611	chr9	RP23-53H1.3	96219130	96222147	3018	28	0.085255418	14	0.053339534	14	0.046022751	10	0.029401401	29	0.091450132	13	0.042012883	13	0.034005216	20	0.068512167	12	0.035423921	30	0.09503897	16	0.05064474	11	0.037781301	18	0.046997538	20	0.067790323
ENSMUSG00000100382	chr9	Gm28924	96269861	96270101	241	5	0.189924812	3	0.142590366	0	0	6	0.220073132	5	0.196699877	2	0.080633752	5	0.163162345	8	0.341881374	0	0	2	0.079042053	5	0.197438623	3	0.128544418	6	0.195434667	4	0.169139658
ENSMUSG00000032412	chr9	Atp1b3	96332655	96364442	2389	9927	38.1809903	7006	33.71759016	7150	29.69038249	9577	35.5682687	8668	34.52792281	9846	40.19427228	14396	47.56738064	9353	40.47192419	8648	32.24751645	10092	40.3852635	10622	42.47035308	8483	36.80432857	11226	37.02481138	8399	35.9608959
ENSMUSG00000056418	chr9	BC043934	96435783	96438138	2356	69	0.269101783	42	0.204962308	36	0.151583025	78	0.293742076	103	0.416032341	64	0.26492481	126	0.422159204	117	0.513365996	80	0.30248852	92	0.373311892	98	0.39732324	73	0.321151985	80	0.267544558	47	0.204051174
ENSMUSG00000051234	chr9	Rnf7	96470937	96478675	1328	5823	40.27623598	3945	34.1433651	4468	33.36536154	5213	34.81720333	4754	34.0552166	5409	39.70948368	6579	39.09310855	4463	34.72983543	4709	31.57782419	4825	34.72289417	5037	36.21799841	4373	34.11943489	5551	32.92395232	3903	30.05207008
ENSMUSG00000099049	chr9	Gm27289	96495132	96495213	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099564	chr9	Gm28729	96514440	96521250	520	5	0.088218435	28	0.618165273	3	0.057146704	32	0.545184368	18	0.328915419	47	0.880161513	16	0.24252	13	0.258051536	15	0.256585452	17	0.312071981	21	0.385175848	4	0.079610362	12	0.181555429	17	0.333896618
ENSMUSG00000101615	chr9	Gm8495	96537161	96537854	694	2	0.026452837	4	0.066200228	2	0.028559648	13	0.166031193	6	0.082189416	8	0.112307154	10	0.113626727	7	0.104163138	6	0.076938717	7	0.096328948	10	0.137496825	3	0.044759351	6	0.068050632	10	0.147236681
ENSMUSG00000032413	chr9	Rasa2	96539300	96631617	15856	2756	1.597663284	2201	1.596552896	2507	1.569065088	2710	1.516978426	3191	1.915822319	2738	1.684669283	3120	1.553813419	2336	1.523535688	2832	1.591661516	2623	1.582052329	2945	1.774768649	2157	1.410510918	3212	1.596688613	2652	1.711407048
ENSMUSG00000084701	chr9	n-R5s87	96549594	96549709	116	1	0.078567187	6	0.589861002	0	0	0	0	0	0	6	0.50034277	3	0.202488654	0	0	2	0.152343043	6	0.49046607	0	0	0	0	1	0.067372065	4	0.349844421
ENSMUSG00000100522	chr9	Gm19280	96584303	96584507	205	3	0.133869334	0	0	3	0.144531226	1	0.043088752	1	0.046214923	5	0.236812719	8	0.306681845	4	0.200813817	2	0.086524932	6	0.278565681	3	0.139165476	4	0.201344655	9	0.344382446	5	0.248372556
ENSMUSG00000040433	chr9	Zbtb38	96682770	96752831	11733	5139	4.025868651	4196	4.113141886	5163	4.366803934	5822	4.404100866	6001	4.868856708	5436	4.519970536	6770	4.556253558	4653	4.100981293	5886	4.470464669	5336	4.349239433	5371	4.374078208	4830	4.268235562	6656	4.47129112	5399	4.708342705
ENSMUSG00000102097	chr9	A930006L05Rik	96705828	96711449	2814	30	0.09796477	22	0.089893559	35	0.123394925	30	0.094596266	52	0.175862967	35	0.121308682	38	0.106603263	30	0.110215754	30	0.094977634	51	0.17327478	20	0.067893637	23	0.084722111	39	0.109207364	43	0.156311481
ENSMUSG00000101581	chr9	C430002N11Rik	96765562	96782477	2111	2	0.008704887	2	0.01089232	3	0.014097269	4	0.016811142	3	0.013523117	5	0.02309821	6	0.022434822	3	0.014690215	4	0.016878917	10	0.045284509	3	0.013573905	3	0.014729048	2	0.007464519	0	0
ENSMUSG00000100383	chr9	Gm28688	96809756	96810023	268	1	0.034172345	0	0	0	0	0	0	1	0.035391353	3	0.108810602	3	0.088071273	0	0	1	0.033130364	2	0.071108464	1	0.035524273	2	0.077094793	2	0.058606183	2	0.076081408
ENSMUSG00000100922	chr9	Gm8520	96813467	96814334	868	8	0.084624727	4	0.052944946	0	0	3	0.030643094	0	0	0	0	2	0.018175046	2	0.023801868	1	0.010255544	1	0.011005855	2	0.021993163	0	0	1	0.009070807	4	0.047102183
ENSMUSG00000043587	chr9	Pxylp1	96823336	96892669	6148	1243	1.858205337	814	1.522664447	1075	1.735048515	1101	1.589329577	1052	1.628773509	1153	1.829477421	1248	1.602785454	954	1.604518398	1138	1.649363054	1036	1.61138324	906	1.407995219	890	1.500834646	1179	1.511384729	947	1.575964058
ENSMUSG00000062933	chr9	Gm10123	96895658	96896147	490	2515	47.08510734	1911	44.76756681	2032	41.07237941	2332	42.15782471	2063	40.00066269	2425	48.18728864	3111	50.0361423	2231	46.99145558	2232	40.51270029	2125	41.39243945	2377	46.26208104	2024	42.74411692	2297	36.87612011	1754	36.55517939
ENSMUSG00000101209	chr9	Gm8524	96905507	96905885	379	0	0	0	0	1	0.026117046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.054574999	1	0.020743504	0	0
ENSMUSG00000046997	chr9	Spsb4	96943482	97018843	4484	544	1.114970867	338	0.866839211	437	0.967000372	498	0.985593964	221	0.469114954	404	0.878862952	612	1.077591792	413	0.952332101	341	0.677595362	386	0.823130013	422	0.899140332	401	0.927105715	524	0.92094683	365	0.832781828
ENSMUSG00000085541	chr9	Gm16010	97015966	97022043	4720	143	0.278438384	80	0.194912765	76	0.15976706	134	0.251942792	49	0.098812419	77	0.159132529	133	0.222475884	103	0.225633741	92	0.173673005	90	0.182327463	88	0.178125521	98	0.215248141	118	0.197021547	76	0.164732927
ENSMUSG00000101376	chr9	Gm18291	97042562	97042862	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.067767876
ENSMUSG00000101365	chr9	Gm19325	97047444	97067307	3382	15	0.040758325	17	0.05780045	9	0.026402689	8	0.020990323	9	0.025327362	10	0.028840331	19	0.044352377	13	0.03974131	10	0.026343683	11	0.03109813	8	0.022597764	10	0.030651049	11	0.02563046	8	0.02419852
ENSMUSG00000097258	chr9	Gm26767	97068183	97073429	4476	212	0.435287137	165	0.423917305	194	0.430053303	226	0.448076827	175	0.372134903	176	0.383555145	272	0.47978549	223	0.51513207	209	0.416042488	252	0.538340466	233	0.497331883	185	0.428481393	228	0.401433369	179	0.409135119
ENSMUSG00000032449	chr9	Slc25a36	97074961	97111157	9594	6959	6.66697651	4536	5.437663923	6140	6.350838133	6847	6.334122942	5602	5.558371575	5953	6.053313174	8038	6.615586051	6064	6.536044992	5886	5.467059137	6862	6.839893106	6489	6.462644557	5697	6.156708242	7780	6.391463832	6674	7.117738787
ENSMUSG00000084911	chr9	Gm16185	97085326	97088610	3207	1039	2.977201681	663	2.377187644	828	2.561554668	951	2.631341996	977	2.899410148	766	2.32968203	945	2.326284082	945	3.046479559	858	2.383589267	972	2.897847222	1009	3.005621454	732	2.366050744	1147	2.81834903	1058	3.374831784
ENSMUSG00000101502	chr9	Rpl7a-ps10	97179179	97179976	798	2	0.023009664	1	0.014395857	1	0.012421123	2	0.022218481	3	0.03574571	2	0.024422238	0	0	2	0.025887138	1	0.011154028	2	0.023940146	1	0.011959987	2	0.025955569	0	0	1	0.012807196
ENSMUSG00000101000	chr9	Gm5371	97209044	97210880	1577	3	0.017475971	0	0	1	0.006289276	1	0.005625021	0	0	0	0	0	0	0	0	1	0.005647698	1	0.006060893	0	0	1	0.006571134	0	0	0	0
ENSMUSG00000101953	chr9	Gm29241	97227800	97228895	1096	1	0.008379545	0	0	0	0	0	0	0	0	0	0	0	0	1	0.009427449	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099444	chr9	Gm29240	97233815	97234100	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104167	chr9	RP23-389M9.6	97289186	97291065	1880	0	0	0	0	0	0	0	0	0	0	0	0	1	0.004198329	0	0	0	0	0	0	0	0	0	0	2	0.008381214	0	0
ENSMUSG00000032451	chr9	Trim42	97349562	97369958	2463	2	0.007461332	0	0	0	0	2	0.007204775	0	0	6	0.023758159	0	0	0	0	0	0	0	0	2	0.007756517	3	0.012624898	0	0	0	0
ENSMUSG00000087167	chr9	Gm15891	97349616	97369945	611	0	0	0	0	0	0	0	0	0	0	2	0.031884588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077208	chr9	Gm25607	97439501	97439627	127	1	0.07181532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032452	chr9	Clstn2	97444395	98033181	5691	8466	13.67226415	8158	16.48553725	9560	16.66865863	11200	17.46563062	6512	10.89178227	9396	16.10572785	10911	15.13787673	8217	14.92963585	11318	17.72079866	9438	15.8583742	8721	14.64127408	8727	15.89818029	12855	17.8021685	9803	17.62361244
ENSMUSG00000104462	chr9	RP23-263D11.1	97928606	97930155	1550	12	0.071120781	6	0.044496285	21	0.13437397	10	0.05722942	5	0.030690761	5	0.031452882	6	0.030549545	8	0.053343193	4	0.022984057	12	0.073996815	0	0	8	0.053484202	8	0.040657803	20	0.131952925
ENSMUSG00000090255	chr9	4921534H16Rik	98003420	98012175	3952	42	0.097667381	25	0.072744052	34	0.085361051	14	0.031436368	21	0.050575703	11	0.027149892	35	0.069920823	33	0.086335209	32	0.072144239	22	0.053227914	14	0.033843767	15	0.039347014	24	0.047857515	43	0.111312123
ENSMUSG00000046995	chr9	2610303G11Rik	98186527	98187153	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032456	chr9	Nmnat3	98287435	98420438	5004	137	0.25161907	106	0.243604933	124	0.245881161	125	0.221685389	295	0.561135034	170	0.33139586	276	0.435482092	212	0.438058991	185	0.3294171	226	0.431864929	150	0.286394486	154	0.319053837	162	0.255138883	152	0.310770888
ENSMUSG00000101452	chr9	Gm28530	98301650	98302226	577	15	0.238556079	15	0.298502324	10	0.171703763	8	0.122855128	12	0.197652749	13	0.21944099	7	0.095639105	7	0.125248064	9	0.138769225	15	0.248202985	6	0.099197537	6	0.10763927	4	0.054550391	11	0.19474471
ENSMUSG00000046402	chr9	Rbp1	98422961	98446575	2652	979	3.392130169	809	3.507482938	604	2.259473959	806	2.696677003	821	2.946153411	1027	3.776899539	1444	4.298285347	1036	4.038530108	996	3.345804658	1052	3.792469264	1347	4.851855088	646	2.524890807	1030	3.06031191	811	3.12812736
ENSMUSG00000032454	chr9	Rbp2	98486115	98509781	962	0	0	4	0.047776904	0	0	4	0.036869296	4	0.039544233	5	0.050657757	2	0.01640095	0	0	2	0.018508968	2	0.019863112	0	0	2	0.021535306	0	0	4	0.042504462
ENSMUSG00000103579	chr9	RP23-307B15.3	98493968	98495124	1157	0	0	0	0	2	0.017140721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051074	chr9	4930579K19Rik	98562229	98563611	1273	39	0.281398804	35	0.315996965	49	0.381710673	68	0.473773346	56	0.418473585	50	0.382915385	84	0.52068511	71	0.576354569	29	0.202864971	57	0.427906622	79	0.59256383	53	0.431373811	55	0.340297673	21	0.168674989
ENSMUSG00000032458	chr9	Copb2	98563721	98588382	6351	9385	13.58159748	7107	12.86945399	7895	12.33528808	9435	13.18446631	8299	12.43840592	9568	14.69646609	11473	14.26368713	7714	12.55943101	9357	13.12818334	8293	12.48661599	8380	12.60697828	8229	13.43333688	10986	13.63310636	7564	12.18545789
ENSMUSG00000032459	chr9	Mrps22	98588730	98601660	3991	1752	4.034322727	1080	3.111841859	1220	3.033031702	1308	2.90836126	1264	3.014435473	1456	3.55855008	1764	3.489581519	1176	3.046615229	1278	2.853111959	1295	3.102578765	1296	3.102358229	1236	3.210519198	1612	3.183026268	1156	2.963248847
ENSMUSG00000102861	chr9	RP24-116C1.9	98590495	98591750	1256	126	0.921429973	111	1.015715305	111	0.876385842	145	1.023914903	130	0.984594771	136	1.055615772	150	0.94236963	124	1.020204482	118	0.836614183	176	1.339124544	128	0.973088113	150	1.237380633	146	0.915552591	132	1.074581789
ENSMUSG00000098939	chr9	Gm27919	98705730	98705836	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102458	chr9	RP24-116C1.4	98705752	98706266	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102013	chr9	E330023G01Rik	98748599	98820087	1483	0	0	0	0	2	0.013375307	0	0	0	0	0	0	1	0.005321467	1	0.006968943	0	0	0	0	0	0	0	0	2	0.010623358	0	0
ENSMUSG00000102889	chr9	RP24-116C1.6	98767653	98767816	164	782	43.56621962	37	2.57930129	396	23.81874601	573	30.82491002	421	24.2911235	349	20.63686496	510	24.40908681	385	24.13112697	449	24.25162755	379	21.96842115	396	22.93447047	557	35.00407326	666	31.81676371	563	34.91606339
ENSMUSG00000103276	chr9	RP24-116C1.5	98767930	98768321	392	3045	71.22325443	696	20.37046697	1841	46.49100022	2707	61.1401986	1659	40.18863781	1415	35.12902767	2238	44.97102971	1675	44.07812179	2118	48.02992388	1918	46.67664499	1916	46.58868258	2131	56.22613518	2830	56.7622501	2613	68.03739576
ENSMUSG00000103949	chr9	RP24-116C1.8	98771105	98771625	521	22	0.38741751	6	0.132210225	8	0.152099272	3	0.051013121	9	0.164142656	9	0.16821869	11	0.166413089	9	0.17830882	30	0.512187818	10	0.183220084	10	0.183065697	9	0.178780167	16	0.241610163	23	0.450877077
ENSMUSG00000091080	chr9	Prr23a	98842503	98843385	883	0	0	2	0.02602328	2	0.022453569	2	0.020082088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.046919682	5	0.044584455	0	0
ENSMUSG00000063058	chr9	Gm6406	98856494	98857374	881	0	0	0	0	0	0	0	0	0	0	0	0	4	0.03581432	0	0	4	0.040417542	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090470	chr9	2410012M07Rik	98864767	98866583	1817	0	0	0	0	0	0	0	0	0	0	2	0.010733426	0	0	0	0	0	0	3	0.015782324	0	0	0	0	0	0	0	0
ENSMUSG00000100839	chr9	Gm5920	98873064	98873916	853	14	0.150694441	7	0.094281062	8	0.092969344	20	0.20787548	8	0.089182895	16	0.182795017	10	0.092471399	15	0.181649501	8	0.083485415	14	0.156788334	17	0.190225409	9	0.109277807	23	0.212293004	11	0.131806139
ENSMUSG00000074123	chr9	7420426K07Rik	98903119	98904622	1504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101240	chr9	Gm28266	98925174	98925612	439	2	0.041783459	0	0	0	0	0	0	0	0	1	0.022174282	0	0	3	0.070513033	0	0	0	0	0	0	0	0	1	0.017914844	1	0.023256703
ENSMUSG00000097072	chr9	Foxl2os	98949781	98955299	3315	32	0.088707946	25	0.086718106	25	0.074822659	24	0.064243303	19	0.054549218	42	0.123576818	43	0.102404545	25	0.07796978	24	0.064502302	32	0.092295183	44	0.126798942	24	0.075048852	44	0.104593302	23	0.070976428
ENSMUSG00000050397	chr9	Foxl2	98955607	98956847	1241	27	0.199833933	20	0.185222054	20	0.159814453	26	0.185815908	31	0.237623588	27	0.212101826	41	0.260691914	32	0.266458269	21	0.150687141	36	0.277219953	36	0.276986358	19	0.158627814	52	0.330025476	20	0.164781792
ENSMUSG00000032463	chr9	Faim	98986373	99002021	5745	1474	2.358082143	985	1.971763869	1423	2.457802208	1272	1.964955093	1007	1.668450396	1169	1.984957119	1713	2.354274189	1137	2.046424198	1268	1.966672861	1221	2.032327165	1294	2.152019142	1256	2.266581558	1645	2.256659311	1327	2.363230722
ENSMUSG00000044860	chr9	Gm1123	99006790	99035715	1537	8	0.047814621	4	0.029914927	6	0.038717077	2	0.011542631	4	0.024760141	18	0.114187459	10	0.051346278	3	0.020172779	9	0.052151243	13	0.080840799	12	0.074559397	4	0.02696814	14	0.071752563	6	0.039920478
ENSMUSG00000032462	chr9	Pik3cb	99036654	99140621	7193	3062	3.912567296	2138	3.418389634	2895	3.99379516	3320	4.09636635	2797	3.701446558	2884	3.911353445	3902	4.283335884	2703	3.885764101	3117	3.861400618	3185	4.234309346	3120	4.144399723	2712	3.90900823	3803	4.166981858	3185	4.530434186
ENSMUSG00000101498	chr9	Gm2950	99220048	99220567	520	1	0.017643687	0	0	2	0.038097802	4	0.068148046	5	0.091365394	0	0	1	0.0151575	1	0.019850118	1	0.017105697	0	0	1	0.018341707	0	0	0	0	0	0
ENSMUSG00000096316	chr9	Gm6432	99229376	99237239	798	2	0.023009664	1	0.014395857	0	0	0	0	0	0	1	0.012211119	2	0.019767353	0	0	0	0	0	0	2	0.023919973	0	0	0	0	1	0.012807196
ENSMUSG00000103638	chr9	RP23-114N1.2	99241851	99243605	1755	37	0.193688698	32	0.209608921	30	0.169552577	38	0.192083573	40	0.216862735	27	0.150017351	45	0.202373341	41	0.241468322	35	0.177632335	40	0.217860783	38	0.206793346	24	0.141720953	46	0.206490007	40	0.233096795
ENSMUSG00000056267	chr9	Cep70	99243367	99300404	4806	1804	3.449764738	1053	2.519640292	1379	2.84706771	1622	2.995076141	1749	3.463898341	1639	3.326649697	2041	3.353004858	1673	3.599338057	1714	3.177716788	1701	3.38433832	1859	3.695581149	1418	3.058788451	2091	3.428827434	1813	3.859441874
ENSMUSG00000100281	chr9	4930422M22Rik	99299007	99304675	948	217	2.101941327	128	1.551415238	271	2.834071026	263	2.459918257	287	2.879155589	219	2.251542464	272	2.263434815	272	2.964172755	304	2.854866892	212	2.136550825	268	2.698646858	201	2.196226756	280	2.325720584	302	3.256428546
ENSMUSG00000103857	chr9	RP23-114N1.5	99307583	99310451	2869	202	0.646988469	121	0.484939733	198	0.684685208	250	0.773195382	316	1.048225297	190	0.645912879	166	0.456763604	232	0.836001213	199	0.617944787	196	0.653157254	215	0.715869795	125	0.451622374	310	0.851423269	237	0.845020552
ENSMUSG00000037681	chr9	Esyt3	99309963	99358557	7138	327	0.421053652	190	0.30612621	299	0.415663086	445	0.553291208	542	0.722788701	363	0.496102577	359	0.397120555	363	0.52585991	308	0.384496001	318	0.426023267	434	0.580938051	431	0.626018577	495	0.546554576	316	0.45295027
ENSMUSG00000103452	chr9	RP23-114N1.4	99322826	99323516	691	10	0.132837586	8	0.132974446	6	0.086050383	9	0.115442987	17	0.233879565	4	0.056397017	14	0.159767059	8	0.119559671	1	0.012878711	2	0.027641874	6	0.082855746	6	0.089906789	8	0.091127532	6	0.088724994
ENSMUSG00000100123	chr9	Gm28087	99367033	99368490	767	0	0	0	0	0	0	0	0	0	0	0	0	1	0.010282627	0	0	2	0.023208511	0	0	0	0	0	0	0	0	2	0.026648306
ENSMUSG00000032470	chr9	Mras	99385420	99437381	5134	14375	25.73324015	12594	28.21028908	15824	30.58323896	16241	28.07394587	14821	27.47808798	13125	24.93797033	14697	22.60234742	11575	23.3120986	14859	25.78859179	13545	25.22796044	13247	24.6521365	12522	25.28602626	17650	27.09380368	13072	26.04968127
ENSMUSG00000046242	chr9	1600029I14Rik	99456207	99474751	1514	15	0.091013474	67	0.508682112	10	0.065508102	33	0.193344778	39	0.245076362	101	0.650445601	33	0.172015114	30	0.204790328	23	0.135298723	31	0.195700818	37	0.233381575	16	0.109510228	34	0.176901698	41	0.276931301
ENSMUSG00000032468	chr9	Armc8	99478372	99568899	6531	6088	8.567528056	4654	8.195293249	5458	8.292681908	6274	8.525688836	6159	8.976633178	5832	8.711111626	7122	8.610355709	5046	7.989174178	5782	7.888790163	5368	7.859771331	5413	7.918981465	5674	9.007214152	6983	8.426778601	5307	8.313879663
ENSMUSG00000032469	chr9	Dbr1	99575799	99584501	2488	985	3.637796506	851	3.932683164	804	3.205817563	954	3.402159089	859	3.285622907	845	3.312333462	1140	3.616972899	777	3.228471387	914	3.272651739	825	3.170097589	894	3.432338388	808	3.366152577	1052	3.331628442	835	3.432909871
ENSMUSG00000037953	chr9	A4gnt	99612502	99622367	2757	8	0.026663846	7	0.029193628	9	0.032385895	0	0	8	0.027615008	6	0.021225564	12	0.034359931	4	0.014999147	6	0.01938811	3	0.010403287	4	0.013859361	10	0.03759699	8	0.022864486	6	0.022261674
ENSMUSG00000037784	chr9	Dzip1l	99629496	99669256	7984	1530	1.761341541	1208	1.740108423	1602	1.991109952	1652	1.836395679	1945	2.318964689	1570	1.918346136	1628	1.610070082	1304	1.688898268	1616	1.803619529	1538	1.842150019	1530	1.831023785	1276	1.657002208	2128	2.10069219	1750	2.242662653
ENSMUSG00000032473	chr9	Cldn18	99689461	99717267	4456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.004653018	0	0	0	0
ENSMUSG00000089655	chr9	Gm16004	99708399	99756043	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077215	chr9	Gm23949	99750391	99750517	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053747	chr9	Sox14	99874106	99876170	2065	121	0.538371574	99	0.551174571	190	0.912706063	130	0.558527003	0	0	71	0.335297466	219	0.837103384	195	0.976124276	74	0.319212504	135	0.624952531	142	0.656803567	132	0.662507726	124	0.473104507	172	0.851920271
ENSMUSG00000077495	chr9	Gm23594	99943709	99943842	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099631	chr9	Gm8641	99946564	99947389	826	3	0.033345928	0	0	7	0.084004042	3	0.032199334	6	0.069070912	5	0.058988416	4	0.038196167	2	0.025010669	1	0.010776382	2	0.023129597	2	0.023110107	5	0.062691957	2	0.019062954	6	0.07424147
ENSMUSG00000101584	chr9	4930519F24Rik	100022300	100034672	579	0	0	0	0	0	0	0	0	0	0	4	0.067287476	0	0	0	0	0	0	2	0.032979615	0	0	0	0	0	0	0	0
ENSMUSG00000103407	chr9	RP24-136L12.1	100173001	100174146	1146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101042	chr9	Gm28167	100321611	100323524	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100122	chr9	Gm28267	100404495	100404759	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101287	chr9	Gm28166	100450322	100451912	620	0	0	0	0	0	0	0	0	2	0.030661108	0	0	0	0	4	0.066614567	0	0	0	0	0	0	0	0	2	0.025386575	0	0
ENSMUSG00000044244	chr9	Il20rb	100457719	100486788	4206	319	0.697019998	46	0.125767844	79	0.186364089	55	0.116043633	5	0.011314802	43	0.099723654	93	0.174572462	64	0.157328819	61	0.129221809	64	0.145495996	50	0.113572966	46	0.113379008	62	0.116167567	57	0.138644666
ENSMUSG00000032475	chr9	Nck1	100492293	100546134	4792	1875	3.596010165	1354	3.249342798	1467	3.037598268	1709	3.16494213	1654	3.285318859	1692	3.444253984	2129	3.50778957	1415	3.053161873	1574	2.926683722	1533	3.058991751	1633	3.255788847	1549	3.351130356	1918	3.154328294	1468	3.134147628
ENSMUSG00000100176	chr9	Gm28586	100530616	100531071	456	2	0.040229151	1	0.025169124	2	0.043433162	4	0.077691755	0	0	1	0.021349418	2	0.034560427	2	0.045260007	0	0	0	0	0	0	0	0	2	0.034496856	1	0.022391574
ENSMUSG00000070287	chr9	Slc35g2	100552188	100571090	1590	2354	13.6007653	1514	10.94561053	1605	10.01180792	1918	10.70063531	1317	7.880704546	1789	10.97090364	2512	12.46851567	1561	10.1469038	1745	9.774706921	1719	10.33354362	1788	10.73927121	1797	11.71184269	2045	10.13185231	1509	9.705543998
ENSMUSG00000037286	chr9	Stag1	100597798	100959375	11781	3786	2.953851505	2568	2.507034419	2890	2.434369376	3670	2.764892087	3095	2.500869819	3176	2.630048244	4557	3.054395774	3493	3.066058146	3498	2.645935662	3406	2.764834915	3701	3.001770893	3011	2.649958485	3948	2.641337172	3511	3.049387626
